gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0070492	FBtr0070492	1866.00	1694.72	0.00	0.00	0.00
FBtr0070493	FBtr0070493	1829.00	1657.72	14.84	1.29	1.08
FBtr0070494	FBtr0070494	1667.00	1495.72	158.82	15.33	12.78
FBtr0070495	FBtr0070495	3837.00	3665.72	514.59	20.26	16.90
FBtr0070496	FBtr0070496	3780.00	3608.72	228.41	9.14	7.62
FBtr0070497	FBtr0070497	1728.00	1556.72	1373.00	127.31	106.19
FBtr0070498	FBtr0070498	2425.00	2253.72	497.00	31.83	26.55
FBtr0070499	FBtr0070499	1952.00	1780.72	134.00	10.86	9.06
FBtr0070501	FBtr0070501	2013.00	1841.72	345.18	27.05	22.57
FBtr0070502	FBtr0070502	3029.00	2857.72	1027.73	51.91	43.30
FBtr0070504	FBtr0070504	1013.00	841.72	5.00	0.86	0.72
FBtr0070505	FBtr0070505	946.00	774.72	3.00	0.56	0.47
FBtr0070506	FBtr0070506	1428.00	1256.72	6.00	0.69	0.57
FBtr0070507	FBtr0070507	10150.00	9978.72	55.54	0.80	0.67
FBtr0070508	FBtr0070508	931.00	759.72	0.00	0.00	0.00
FBtr0070509	FBtr0070509	4093.00	3921.72	17.66	0.65	0.54
FBtr0070511	FBtr0070511	3834.00	3662.72	53.01	2.09	1.74
FBtr0070512	FBtr0070512	3792.00	3620.72	178.22	7.11	5.93
FBtr0070513	FBtr0070513	3831.00	3659.72	0.00	0.00	0.00
FBtr0070515	FBtr0070515	3828.00	3656.72	127.54	5.03	4.20
FBtr0070517	FBtr0070517	2841.00	2669.72	26.21	1.42	1.18
FBtr0070518	FBtr0070518	2386.00	2214.72	0.00	0.00	0.00
FBtr0070519	FBtr0070519	11128.00	10956.72	51.69	0.68	0.57
FBtr0070520	FBtr0070520	2604.00	2432.72	41.02	2.43	2.03
FBtr0070521	FBtr0070521	2435.00	2263.72	3.60	0.23	0.19
FBtr0070522	FBtr0070522	2167.00	1995.72	4.13	0.30	0.25
FBtr0070523	FBtr0070523	523.00	351.75	0.00	0.00	0.00
FBtr0070525	FBtr0070525	3484.00	3312.72	1278.78	55.72	46.48
FBtr0070526	FBtr0070526	1758.00	1586.72	30.00	2.73	2.28
FBtr0070527	FBtr0070527	2416.00	2244.72	0.00	0.00	0.00
FBtr0070528	FBtr0070528	2653.00	2481.72	109.12	6.35	5.29
FBtr0070529	FBtr0070529	2348.00	2176.72	118.10	7.83	6.53
FBtr0070530	FBtr0070530	1509.00	1337.72	0.00	0.00	0.00
FBtr0070531	FBtr0070531	1155.00	983.72	27.00	3.96	3.30
FBtr0070532	FBtr0070532	835.00	663.73	0.00	0.00	0.00
FBtr0070534	FBtr0070534	1392.00	1220.72	2.00	0.24	0.20
FBtr0070536	FBtr0070536	1659.00	1487.72	2.00	0.19	0.16
FBtr0070537	FBtr0070537	690.00	518.73	0.00	0.00	0.00
FBtr0070538	FBtr0070538	267.00	95.81	0.00	0.00	0.00
FBtr0070539	FBtr0070539	594.00	422.74	0.00	0.00	0.00
FBtr0070540	FBtr0070540	546.00	374.75	0.00	0.00	0.00
FBtr0070541	FBtr0070541	557.00	385.75	0.00	0.00	0.00
FBtr0070542	FBtr0070542	963.00	791.72	4.00	0.73	0.61
FBtr0070543	FBtr0070543	630.00	458.74	49.00	15.42	12.86
FBtr0070546	FBtr0070546	1084.00	912.72	0.00	0.00	0.00
FBtr0070550	FBtr0070550	2687.00	2515.72	2.00	0.11	0.10
FBtr0070551	FBtr0070551	840.00	668.73	0.00	0.00	0.00
FBtr0070552	FBtr0070552	1047.00	875.72	0.00	0.00	0.00
FBtr0070553	FBtr0070553	1570.00	1398.72	1.00	0.10	0.09
FBtr0070554	FBtr0070554	850.00	678.73	0.00	0.00	0.00
FBtr0070555	FBtr0070555	1048.00	876.72	1.00	0.16	0.14
FBtr0070556	FBtr0070556	1187.00	1015.72	0.00	0.00	0.00
FBtr0070557	FBtr0070557	487.00	315.75	0.00	0.00	0.00
FBtr0070558	FBtr0070558	846.00	674.73	23.00	4.92	4.10
FBtr0070559	FBtr0070559	5433.00	5261.72	0.00	0.00	0.00
FBtr0070560	FBtr0070560	3426.00	3254.72	6.00	0.27	0.22
FBtr0070561	FBtr0070561	948.00	776.72	0.00	0.00	0.00
FBtr0070562	FBtr0070562	4818.00	4646.72	12.00	0.37	0.31
FBtr0070563	FBtr0070563	1046.00	874.72	0.00	0.00	0.00
FBtr0070564	FBtr0070564	729.00	557.73	1.00	0.26	0.22
FBtr0070565	FBtr0070565	1352.00	1180.72	0.00	0.00	0.00
FBtr0070566	FBtr0070566	1106.00	934.72	0.00	0.00	0.00
FBtr0070567	FBtr0070567	915.00	743.72	0.00	0.00	0.00
FBtr0070568	FBtr0070568	1472.00	1300.72	314.00	34.85	29.07
FBtr0070569	FBtr0070569	2794.00	2622.72	96.68	5.32	4.44
FBtr0070570	FBtr0070570	597.00	425.74	4.00	1.36	1.13
FBtr0070571	FBtr0070571	611.00	439.74	0.00	0.00	0.00
FBtr0070575	FBtr0070575	3704.00	3532.72	0.00	0.00	0.00
FBtr0070577	FBtr0070577	1044.00	872.72	0.00	0.00	0.00
FBtr0070578	FBtr0070578	2581.00	2409.72	0.00	0.00	0.00
FBtr0070579	FBtr0070579	2440.00	2268.72	0.00	0.00	0.00
FBtr0070582	FBtr0070582	2057.00	1885.72	185.59	14.21	11.85
FBtr0070583	FBtr0070583	2377.00	2205.72	143.54	9.39	7.84
FBtr0070584	FBtr0070584	2555.00	2383.72	18.87	1.14	0.95
FBtr0070586	FBtr0070586	1713.00	1541.72	177.13	16.58	13.83
FBtr0070587	FBtr0070587	1710.00	1538.72	8.77	0.82	0.69
FBtr0070588	FBtr0070588	3576.00	3404.72	0.00	0.00	0.00
FBtr0070589	FBtr0070589	1829.00	1657.72	7.00	0.61	0.51
FBtr0070590	FBtr0070590	774.00	602.73	73.00	17.48	14.58
FBtr0070591	FBtr0070591	4187.00	4015.72	0.00	0.00	0.00
FBtr0070592	FBtr0070592	4127.00	3955.72	0.00	0.00	0.00
FBtr0070596	FBtr0070596	5849.00	5677.72	59.98	1.52	1.27
FBtr0070597	FBtr0070597	2065.00	1893.72	72.43	5.52	4.60
FBtr0070598	FBtr0070598	2085.00	1913.72	48.43	3.65	3.05
FBtr0070599	FBtr0070599	1230.00	1058.72	0.00	0.00	0.00
FBtr0070600	FBtr0070600	2050.00	1878.72	248.34	19.08	15.92
FBtr0070605	FBtr0070605	2721.00	2549.72	0.00	0.00	0.00
FBtr0070606	FBtr0070606	6759.00	6587.72	0.00	0.00	0.00
FBtr0070608	FBtr0070608	2703.00	2531.72	1.91	0.11	0.09
FBtr0070609	FBtr0070609	2773.00	2601.72	73.42	4.07	3.40
FBtr0070610	FBtr0070610	2818.00	2646.72	0.00	0.00	0.00
FBtr0070611	FBtr0070611	1792.00	1620.72	1509.00	134.39	112.10
FBtr0070612	FBtr0070612	1997.00	1825.72	1.00	0.08	0.07
FBtr0070613	FBtr0070613	3378.00	3206.72	63.72	2.87	2.39
FBtr0070616	FBtr0070616	2541.00	2369.72	1065.91	64.93	54.16
FBtr0070617	FBtr0070617	2439.00	2267.72	0.00	0.00	0.00
FBtr0070618	FBtr0070618	3607.00	3435.72	41.09	1.73	1.44
FBtr0070624	FBtr0070624	1876.00	1704.72	0.00	0.00	0.00
FBtr0070625	FBtr0070625	2699.00	2527.72	188.00	10.74	8.95
FBtr0070626	FBtr0070626	9245.00	9073.72	602.88	9.59	8.00
FBtr0070627	FBtr0070627	3619.00	3447.72	798.02	33.41	27.87
FBtr0070638	FBtr0070638	1450.00	1278.72	144.00	16.26	13.56
FBtr0070639	FBtr0070639	896.00	724.72	335.14	66.75	55.68
FBtr0070640	FBtr0070640	885.00	713.73	0.00	0.00	0.00
FBtr0070641	FBtr0070641	1173.00	1001.72	7.60	1.10	0.91
FBtr0070642	FBtr0070642	729.00	557.73	98.49	25.49	21.26
FBtr0070643	FBtr0070643	7079.00	6907.72	134.02	2.80	2.34
FBtr0070644	FBtr0070644	1560.00	1388.72	361.00	37.52	31.30
FBtr0070645	FBtr0070645	4278.00	4106.72	4.00	0.14	0.12
FBtr0070646	FBtr0070646	573.00	401.74	0.00	0.00	0.00
FBtr0070647	FBtr0070647	2383.00	2211.72	3.00	0.20	0.16
FBtr0070648	FBtr0070648	2246.00	2074.72	272.06	18.93	15.79
FBtr0070650	FBtr0070650	7112.00	6940.72	209.50	4.36	3.63
FBtr0070651	FBtr0070651	7179.00	7007.72	0.00	0.00	0.00
FBtr0070652	FBtr0070652	3785.00	3613.72	693.00	27.68	23.09
FBtr0070654	FBtr0070654	1643.00	1471.72	0.00	0.00	0.00
FBtr0070655	FBtr0070655	349.00	177.78	84.00	68.20	56.89
FBtr0070656	FBtr0070656	3606.00	3434.72	0.00	0.00	0.00
FBtr0070657	FBtr0070657	436.00	264.76	6.00	3.27	2.73
FBtr0070658	FBtr0070658	1911.00	1739.72	1.00	0.08	0.07
FBtr0070659	FBtr0070659	415.00	243.77	0.00	0.00	0.00
FBtr0070660	FBtr0070660	508.00	336.75	0.00	0.00	0.00
FBtr0070661	FBtr0070661	921.00	749.72	0.00	0.00	0.00
FBtr0070663	FBtr0070663	833.00	661.73	2.00	0.44	0.36
FBtr0070664	FBtr0070664	522.00	350.75	0.00	0.00	0.00
FBtr0070665	FBtr0070665	3439.00	3267.72	0.00	0.00	0.00
FBtr0070666	FBtr0070666	2894.00	2722.72	21.53	1.14	0.95
FBtr0070667	FBtr0070667	4225.00	4053.72	15.22	0.54	0.45
FBtr0070668	FBtr0070668	2390.00	2218.72	49.61	3.23	2.69
FBtr0070669	FBtr0070669	2444.00	2272.72	420.00	26.67	22.25
FBtr0070670	FBtr0070670	1178.00	1006.72	153.00	21.94	18.30
FBtr0070671	FBtr0070671	3013.00	2841.72	369.29	18.76	15.65
FBtr0070672	FBtr0070672	4048.00	3876.72	0.00	0.00	0.00
FBtr0070674	FBtr0070674	2426.00	2254.72	0.00	0.00	0.00
FBtr0070675	FBtr0070675	1104.00	932.72	1121.00	173.48	144.70
FBtr0070676	FBtr0070676	1693.00	1521.72	15.00	1.42	1.19
FBtr0070677	FBtr0070677	888.00	716.73	11.00	2.22	1.85
FBtr0070678	FBtr0070678	970.00	798.72	153.00	27.65	23.06
FBtr0070679	FBtr0070679	2246.00	2074.72	1.00	0.07	0.06
FBtr0070680	FBtr0070680	6344.00	6172.72	53.31	1.25	1.04
FBtr0070681	FBtr0070681	2601.00	2429.72	261.00	15.51	12.93
FBtr0070682	FBtr0070682	696.00	524.73	169.00	46.49	38.78
FBtr0070683	FBtr0070683	3017.00	2845.72	859.01	43.57	36.34
FBtr0070684	FBtr0070684	3236.00	3064.72	41.99	1.98	1.65
FBtr0070685	FBtr0070685	5259.00	5087.72	1346.54	38.20	31.87
FBtr0070686	FBtr0070686	2610.00	2438.72	269.00	15.92	13.28
FBtr0070687	FBtr0070687	2516.00	2344.72	0.00	0.00	0.00
FBtr0070688	FBtr0070688	2475.00	2303.72	0.00	0.00	0.00
FBtr0070689	FBtr0070689	2292.00	2120.72	12.00	0.82	0.68
FBtr0070690	FBtr0070690	1184.00	1012.72	769.66	109.70	91.50
FBtr0070691	FBtr0070691	1424.00	1252.72	0.00	0.00	0.00
FBtr0070692	FBtr0070692	942.00	770.72	0.00	0.00	0.00
FBtr0070693	FBtr0070693	1904.00	1732.72	0.00	0.00	0.00
FBtr0070696	FBtr0070696	3292.00	3120.72	0.00	0.00	0.00
FBtr0070697	FBtr0070697	887.00	715.73	0.00	0.00	0.00
FBtr0070698	FBtr0070698	1081.00	909.72	381.00	60.45	50.42
FBtr0070699	FBtr0070699	1996.00	1824.72	305.00	24.13	20.12
FBtr0070701	FBtr0070701	2954.00	2782.72	70.80	3.67	3.06
FBtr0070702	FBtr0070702	4813.00	4641.72	181.16	5.63	4.70
FBtr0070704	FBtr0070704	1597.00	1425.72	0.00	0.00	0.00
FBtr0070706	FBtr0070706	1483.00	1311.72	2796.18	307.70	256.65
FBtr0070707	FBtr0070707	4416.00	4244.72	47.51	1.62	1.35
FBtr0070708	FBtr0070708	1760.00	1588.72	459.52	41.75	34.82
FBtr0070709	FBtr0070709	1667.00	1495.72	1082.93	104.51	87.17
FBtr0070710	FBtr0070710	1992.00	1820.72	123.73	9.81	8.18
FBtr0070711	FBtr0070711	2034.00	1862.72	215.82	16.72	13.95
FBtr0070712	FBtr0070712	1878.00	1706.72	8.00	0.68	0.56
FBtr0070713	FBtr0070713	2961.00	2789.72	0.00	0.00	0.00
FBtr0070714	FBtr0070714	3509.00	3337.72	0.00	0.00	0.00
FBtr0070715	FBtr0070715	1985.00	1813.72	0.00	0.00	0.00
FBtr0070716	FBtr0070716	860.00	688.73	0.00	0.00	0.00
FBtr0070717	FBtr0070717	1594.00	1422.72	0.00	0.00	0.00
FBtr0070721	FBtr0070721	1868.00	1696.72	1.00	0.09	0.07
FBtr0070723	FBtr0070723	2313.00	2141.72	108.30	7.30	6.09
FBtr0070724	FBtr0070724	6568.00	6396.72	92.34	2.08	1.74
FBtr0070725	FBtr0070725	5480.00	5308.72	0.00	0.00	0.00
FBtr0070727	FBtr0070727	1200.00	1028.72	39.00	5.47	4.56
FBtr0070731	FBtr0070731	5992.00	5820.72	0.00	0.00	0.00
FBtr0070734	FBtr0070734	1392.00	1220.72	0.00	0.00	0.00
FBtr0070735	FBtr0070735	1032.00	860.72	0.00	0.00	0.00
FBtr0070736	FBtr0070736	1411.00	1239.72	0.00	0.00	0.00
FBtr0070738	FBtr0070738	6606.00	6434.72	0.00	0.00	0.00
FBtr0070739	FBtr0070739	5518.00	5346.72	0.00	0.00	0.00
FBtr0070740	FBtr0070740	5946.00	5774.72	5.00	0.12	0.10
FBtr0070741	FBtr0070741	1088.00	916.72	2.00	0.31	0.26
FBtr0070742	FBtr0070742	16076.00	15904.72	15.16	0.14	0.11
FBtr0070748	FBtr0070748	835.00	663.73	304.00	66.11	55.15
FBtr0070749	FBtr0070749	772.00	600.73	0.00	0.00	0.00
FBtr0070750	FBtr0070750	1867.00	1695.72	0.00	0.00	0.00
FBtr0070751	FBtr0070751	1663.00	1491.72	295.00	28.55	23.81
FBtr0070752	FBtr0070752	3323.00	3151.72	0.00	0.00	0.00
FBtr0070753	FBtr0070753	3242.00	3070.72	0.00	0.00	0.00
FBtr0070755	FBtr0070755	1108.00	936.72	0.00	0.00	0.00
FBtr0070756	FBtr0070756	1448.00	1276.72	213.64	24.15	20.15
FBtr0070757	FBtr0070757	1157.00	985.72	0.00	0.00	0.00
FBtr0070758	FBtr0070758	2628.00	2456.72	3.00	0.18	0.15
FBtr0070759	FBtr0070759	2124.00	1952.72	4.00	0.30	0.25
FBtr0070762	FBtr0070762	2747.00	2575.72	749.00	41.97	35.01
FBtr0070763	FBtr0070763	2319.00	2147.72	482.00	32.39	27.02
FBtr0070764	FBtr0070764	1214.00	1042.72	0.00	0.00	0.00
FBtr0070772	FBtr0070772	4117.00	3945.72	62.43	2.28	1.90
FBtr0070773	FBtr0070773	4141.00	3969.72	333.56	12.13	10.12
FBtr0070775	FBtr0070775	4066.00	3894.72	207.61	7.69	6.42
FBtr0070776	FBtr0070776	521.00	349.75	0.00	0.00	0.00
FBtr0070777	FBtr0070777	1962.00	1790.72	15632.17	1260.06	1051.03
FBtr0070778	FBtr0070778	3093.00	2921.72	0.00	0.00	0.00
FBtr0070779	FBtr0070779	758.00	586.73	1.00	0.25	0.21
FBtr0070780	FBtr0070780	1241.00	1069.72	232.00	31.31	26.11
FBtr0070781	FBtr0070781	2983.00	2811.72	0.00	0.00	0.00
FBtr0070782	FBtr0070782	2779.00	2607.72	221.00	12.23	10.20
FBtr0070783	FBtr0070783	1302.00	1130.72	1587.00	202.59	168.98
FBtr0070784	FBtr0070784	1905.00	1733.72	0.00	0.00	0.00
FBtr0070785	FBtr0070785	1933.00	1761.72	326.00	26.71	22.28
FBtr0070791	FBtr0070791	822.00	650.73	0.00	0.00	0.00
FBtr0070794	FBtr0070794	3341.00	3169.72	1576.74	71.80	59.89
FBtr0070795	FBtr0070795	4509.00	4337.72	758.25	25.23	21.05
FBtr0070797	FBtr0070797	2485.00	2313.72	9.00	0.56	0.47
FBtr0070798	FBtr0070798	2614.00	2442.72	88.00	5.20	4.34
FBtr0070799	FBtr0070799	3697.00	3525.72	722.72	29.59	24.68
FBtr0070800	FBtr0070800	507.00	335.75	8646.15	3717.11	3100.49
FBtr0070801	FBtr0070801	606.00	434.74	10416.60	3458.57	2884.84
FBtr0070802	FBtr0070802	1490.00	1318.72	4.00	0.44	0.37
FBtr0070804	FBtr0070804	1893.00	1721.72	18.18	1.52	1.27
FBtr0070806	FBtr0070806	1676.00	1504.72	7.00	0.67	0.56
FBtr0070807	FBtr0070807	3308.00	3136.72	379.37	17.46	14.56
FBtr0070808	FBtr0070808	1346.00	1174.72	14.30	1.76	1.47
FBtr0070809	FBtr0070809	2290.00	2118.72	890.79	60.69	50.62
FBtr0070813	FBtr0070813	1433.00	1261.72	0.00	0.00	0.00
FBtr0070814	FBtr0070814	2343.00	2171.72	1.00	0.07	0.06
FBtr0070815	FBtr0070815	605.00	433.74	0.00	0.00	0.00
FBtr0070816	FBtr0070816	1077.00	905.72	0.00	0.00	0.00
FBtr0070817	FBtr0070817	3138.00	2966.72	0.00	0.00	0.00
FBtr0070818	FBtr0070818	71.00	0.00	0.00	0.00	0.00
FBtr0070819	FBtr0070819	827.00	655.73	0.00	0.00	0.00
FBtr0070820	FBtr0070820	1014.00	842.72	0.00	0.00	0.00
FBtr0070821	FBtr0070821	2546.00	2374.72	187.34	11.39	9.50
FBtr0070822	FBtr0070822	1637.00	1465.72	32629.60	3213.37	2680.31
FBtr0070823	FBtr0070823	2653.00	2481.72	1134.04	65.96	55.02
FBtr0070824	FBtr0070824	1750.00	1578.72	35.76	3.27	2.73
FBtr0070825	FBtr0070825	2335.00	2163.72	195.84	13.06	10.90
FBtr0070826	FBtr0070826	3038.00	2866.72	131.22	6.61	5.51
FBtr0070827	FBtr0070827	2001.00	1829.72	125.23	9.88	8.24
FBtr0070828	FBtr0070828	2436.00	2264.72	0.00	0.00	0.00
FBtr0070829	FBtr0070829	3014.00	2842.72	342.00	17.37	14.48
FBtr0070830	FBtr0070830	2388.00	2216.72	801.00	52.16	43.51
FBtr0070832	FBtr0070832	957.00	785.72	25.00	4.59	3.83
FBtr0070833	FBtr0070833	3578.00	3406.72	4.00	0.17	0.14
FBtr0070836	FBtr0070836	1983.00	1811.72	0.00	0.00	0.00
FBtr0070837	FBtr0070837	2020.00	1848.72	1028.72	80.32	67.00
FBtr0070839	FBtr0070839	2045.00	1873.72	346.85	26.72	22.29
FBtr0070840	FBtr0070840	721.00	549.73	66.77	17.53	14.62
FBtr0070841	FBtr0070841	5733.00	5561.72	61.39	1.59	1.33
FBtr0070842	FBtr0070842	5767.00	5595.72	0.00	0.00	0.00
FBtr0070843	FBtr0070843	2904.00	2732.72	975.16	51.51	42.96
FBtr0070844	FBtr0070844	3190.00	3018.72	0.00	0.00	0.00
FBtr0070845	FBtr0070845	2784.00	2612.72	0.00	0.00	0.00
FBtr0070846	FBtr0070846	2020.00	1848.72	244.00	19.05	15.89
FBtr0070847	FBtr0070847	3674.00	3502.72	215.00	8.86	7.39
FBtr0070848	FBtr0070848	1634.00	1462.72	967.39	95.46	79.63
FBtr0070849	FBtr0070849	833.00	661.73	469.00	102.30	85.33
FBtr0070850	FBtr0070850	1198.00	1026.72	4.87	0.68	0.57
FBtr0070851	FBtr0070851	1253.00	1081.72	0.00	0.00	0.00
FBtr0070852	FBtr0070852	1112.00	940.72	60.13	9.23	7.70
FBtr0070858	FBtr0070858	2901.00	2729.72	84.71	4.48	3.74
FBtr0070859	FBtr0070859	1746.00	1574.72	64.93	5.95	4.96
FBtr0070860	FBtr0070860	1895.00	1723.72	56.94	4.77	3.98
FBtr0070861	FBtr0070861	1109.00	937.72	5.00	0.77	0.64
FBtr0070862	FBtr0070862	1347.00	1175.72	3.00	0.37	0.31
FBtr0070863	FBtr0070863	1158.00	986.72	1.00	0.15	0.12
FBtr0070864	FBtr0070864	1408.00	1236.72	0.00	0.00	0.00
FBtr0070865	FBtr0070865	3764.00	3592.72	0.00	0.00	0.00
FBtr0070866	FBtr0070866	2619.00	2447.72	1.00	0.06	0.05
FBtr0070867	FBtr0070867	1245.00	1073.72	33.65	4.52	3.77
FBtr0070871	FBtr0070871	806.00	634.73	0.00	0.00	0.00
FBtr0070872	FBtr0070872	3389.00	3217.72	0.00	0.00	0.00
FBtr0070873	FBtr0070873	3368.00	3196.72	0.00	0.00	0.00
FBtr0070874	FBtr0070874	1801.00	1629.72	259.83	23.01	19.20
FBtr0070875	FBtr0070875	1598.00	1426.72	23.17	2.34	1.96
FBtr0070877	FBtr0070877	1117.00	945.72	2432.74	371.31	309.71
FBtr0070878	FBtr0070878	1907.00	1735.72	5.00	0.42	0.35
FBtr0070879	FBtr0070879	1864.00	1692.72	0.00	0.00	0.00
FBtr0070880	FBtr0070880	1603.00	1431.72	0.00	0.00	0.00
FBtr0070881	FBtr0070881	1645.00	1473.72	0.00	0.00	0.00
FBtr0070884	FBtr0070884	2458.00	2286.72	44.14	2.79	2.32
FBtr0070886	FBtr0070886	1275.00	1103.72	0.00	0.00	0.00
FBtr0070887	FBtr0070887	1107.00	935.72	0.00	0.00	0.00
FBtr0070888	FBtr0070888	1972.00	1800.72	0.00	0.00	0.00
FBtr0070889	FBtr0070889	1420.00	1248.72	24.82	2.87	2.39
FBtr0070890	FBtr0070890	2082.00	1910.72	0.00	0.00	0.00
FBtr0070891	FBtr0070891	2673.00	2501.72	0.00	0.00	0.00
FBtr0070892	FBtr0070892	5690.00	5518.72	0.00	0.00	0.00
FBtr0070893	FBtr0070893	1608.00	1436.72	8.05	0.81	0.67
FBtr0070894	FBtr0070894	1643.00	1471.72	552.00	54.14	45.16
FBtr0070895	FBtr0070895	951.00	779.72	432.00	79.97	66.71
FBtr0070896	FBtr0070896	6166.00	5994.72	187.36	4.51	3.76
FBtr0070897	FBtr0070897	1463.00	1291.72	397.00	44.36	37.00
FBtr0070898	FBtr0070898	1785.00	1613.72	98.89	8.85	7.38
FBtr0070899	FBtr0070899	3232.00	3060.72	307.00	14.48	12.08
FBtr0070900	FBtr0070900	1282.00	1110.72	0.00	0.00	0.00
FBtr0070901	FBtr0070901	6928.00	6756.72	0.00	0.00	0.00
FBtr0070903	FBtr0070903	1765.00	1593.72	3.39	0.31	0.26
FBtr0070904	FBtr0070904	1875.00	1703.72	0.00	0.00	0.00
FBtr0070905	FBtr0070905	2134.00	1962.72	973.00	71.56	59.69
FBtr0070906	FBtr0070906	2636.00	2464.72	0.00	0.00	0.00
FBtr0070907	FBtr0070907	2510.00	2338.72	1978.00	122.08	101.83
FBtr0070909	FBtr0070909	3444.00	3272.72	1038.06	45.78	38.19
FBtr0070910	FBtr0070910	3605.00	3433.72	532.94	22.40	18.69
FBtr0070912	FBtr0070912	1808.00	1636.72	539.37	47.57	39.68
FBtr0070913	FBtr0070913	1410.00	1238.72	7.00	0.82	0.68
FBtr0070914	FBtr0070914	3828.00	3656.72	480.00	18.95	15.80
FBtr0070915	FBtr0070915	1124.00	952.72	6633.43	1005.02	838.30
FBtr0070916	FBtr0070916	1100.00	928.72	73.06	11.36	9.47
FBtr0070918	FBtr0070918	1709.00	1537.72	230.63	21.65	18.06
FBtr0070921	FBtr0070921	1675.00	1503.72	229.91	22.07	18.41
FBtr0070922	FBtr0070922	2022.00	1850.72	97.97	7.64	6.37
FBtr0070923	FBtr0070923	1347.00	1175.72	0.00	0.00	0.00
FBtr0070924	FBtr0070924	957.00	785.72	45.08	8.28	6.91
FBtr0070925	FBtr0070925	2018.00	1846.72	218.00	17.04	14.21
FBtr0070926	FBtr0070926	1173.00	1001.72	3.14	0.45	0.38
FBtr0070930	FBtr0070930	2963.00	2791.72	921.62	47.65	39.75
FBtr0070932	FBtr0070932	471.00	299.76	0.00	0.00	0.00
FBtr0070933	FBtr0070933	1916.00	1744.72	6297.48	521.00	434.58
FBtr0070937	FBtr0070937	2201.00	2029.72	1247.16	88.69	73.98
FBtr0070938	FBtr0070938	2487.00	2315.72	1064.84	66.37	55.36
FBtr0070943	FBtr0070943	1074.00	902.72	0.00	0.00	0.00
FBtr0070944	FBtr0070944	1092.00	920.72	4.00	0.63	0.52
FBtr0070945	FBtr0070945	3716.00	3544.72	0.00	0.00	0.00
FBtr0070946	FBtr0070946	2242.00	2070.72	0.00	0.00	0.00
FBtr0070947	FBtr0070947	2217.00	2045.72	10.00	0.71	0.59
FBtr0070948	FBtr0070948	5401.00	5229.72	2038.56	56.27	46.93
FBtr0070950	FBtr0070950	3103.00	2931.72	288.00	14.18	11.83
FBtr0070951	FBtr0070951	2103.00	1931.72	121.93	9.11	7.60
FBtr0070952	FBtr0070952	2790.00	2618.72	1238.00	68.24	56.92
FBtr0070953	FBtr0070953	1740.00	1568.72	973.98	89.62	74.75
FBtr0070954	FBtr0070954	1668.00	1496.72	189.72	18.30	15.26
FBtr0070955	FBtr0070955	1647.00	1475.72	50.30	4.92	4.10
FBtr0070956	FBtr0070956	2859.00	2687.72	0.00	0.00	0.00
FBtr0070957	FBtr0070957	2779.00	2607.72	0.00	0.00	0.00
FBtr0070959	FBtr0070959	7047.00	6875.72	10.95	0.23	0.19
FBtr0070960	FBtr0070960	2096.00	1924.72	0.00	0.00	0.00
FBtr0070961	FBtr0070961	10768.00	10596.72	230.14	3.13	2.61
FBtr0070962	FBtr0070962	10332.00	10160.72	1584.86	22.51	18.78
FBtr0070963	FBtr0070963	899.00	727.72	262.00	51.97	43.35
FBtr0070964	FBtr0070964	5798.00	5626.72	1708.98	43.84	36.57
FBtr0070965	FBtr0070965	5797.00	5625.72	79.65	2.04	1.70
FBtr0070966	FBtr0070966	5737.00	5565.72	0.00	0.00	0.00
FBtr0070967	FBtr0070967	5837.00	5665.72	0.00	0.00	0.00
FBtr0070968	FBtr0070968	5806.00	5634.72	0.00	0.00	0.00
FBtr0070969	FBtr0070969	3512.00	3340.72	16.00	0.69	0.58
FBtr0070970	FBtr0070970	1640.00	1468.72	215.00	21.13	17.62
FBtr0070972	FBtr0070972	10039.00	9867.72	819.73	11.99	10.00
FBtr0070973	FBtr0070973	1218.00	1046.72	1.00	0.14	0.12
FBtr0070974	FBtr0070974	2522.00	2350.72	421.00	25.85	21.56
FBtr0070978	FBtr0070978	1784.00	1612.72	13.53	1.21	1.01
FBtr0070980	FBtr0070980	854.00	682.73	27768.12	5870.85	4896.95
FBtr0070981	FBtr0070981	941.00	769.72	304.74	57.15	47.67
FBtr0070982	FBtr0070982	1100.00	928.72	6.20	0.96	0.80
FBtr0070983	FBtr0070983	837.00	665.73	17.88	3.88	3.23
FBtr0070984	FBtr0070984	3610.00	3438.72	0.00	0.00	0.00
FBtr0070985	FBtr0070985	3291.00	3119.72	395.98	18.32	15.28
FBtr0070986	FBtr0070986	3243.00	3071.72	0.00	0.00	0.00
FBtr0070987	FBtr0070987	2638.00	2466.72	70.79	4.14	3.46
FBtr0070988	FBtr0070988	4658.00	4486.72	807.64	25.98	21.67
FBtr0070989	FBtr0070989	1179.00	1007.72	50.00	7.16	5.97
FBtr0070990	FBtr0070990	1321.00	1149.72	6.68	0.84	0.70
FBtr0070991	FBtr0070991	4996.00	4824.72	915.00	27.37	22.83
FBtr0070992	FBtr0070992	851.00	679.73	209.00	44.38	37.02
FBtr0070993	FBtr0070993	894.00	722.72	711.00	142.00	118.45
FBtr0070994	FBtr0070994	3240.00	3068.72	478.00	22.48	18.75
FBtr0070995	FBtr0070995	2115.00	1943.72	16.68	1.24	1.03
