gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0070491	FBtr0070491	1845.00	1663.11	52.69	3.86	3.10
FBtr0070492	FBtr0070492	1866.00	1684.11	0.00	0.00	0.00
FBtr0070493	FBtr0070493	1829.00	1647.11	0.00	0.00	0.00
FBtr0070494	FBtr0070494	1667.00	1485.11	236.75	19.44	15.61
FBtr0070495	FBtr0070495	3837.00	3655.11	794.38	26.51	21.28
FBtr0070496	FBtr0070496	3780.00	3598.11	216.62	7.34	5.89
FBtr0070497	FBtr0070497	1728.00	1546.11	2061.81	162.65	130.57
FBtr0070498	FBtr0070498	2425.00	2243.11	774.00	42.09	33.79
FBtr0070499	FBtr0070499	1952.00	1770.11	202.00	13.92	11.17
FBtr0070501	FBtr0070501	2013.00	1831.11	410.48	27.34	21.95
FBtr0070502	FBtr0070502	3029.00	2847.11	1728.40	74.05	59.44
FBtr0070504	FBtr0070504	1013.00	831.11	10.00	1.47	1.18
FBtr0070505	FBtr0070505	946.00	764.12	5.00	0.80	0.64
FBtr0070506	FBtr0070506	1428.00	1246.11	4.00	0.39	0.31
FBtr0070507	FBtr0070507	10150.00	9968.11	110.97	1.36	1.09
FBtr0070508	FBtr0070508	931.00	749.12	12.21	1.99	1.60
FBtr0070509	FBtr0070509	4093.00	3911.11	12.60	0.39	0.32
FBtr0070511	FBtr0070511	3834.00	3652.11	0.05	0.00	0.00
FBtr0070512	FBtr0070512	3792.00	3610.11	275.05	9.29	7.46
FBtr0070513	FBtr0070513	3831.00	3649.11	57.39	1.92	1.54
FBtr0070515	FBtr0070515	3828.00	3646.11	28.85	0.96	0.77
FBtr0070517	FBtr0070517	2841.00	2659.11	77.67	3.56	2.86
FBtr0070518	FBtr0070518	2386.00	2204.11	0.00	0.00	0.00
FBtr0070519	FBtr0070519	11128.00	10946.11	59.50	0.66	0.53
FBtr0070520	FBtr0070520	2604.00	2422.11	49.03	2.47	1.98
FBtr0070521	FBtr0070521	2435.00	2253.11	0.00	0.00	0.00
FBtr0070522	FBtr0070522	2167.00	1985.11	21.27	1.31	1.05
FBtr0070523	FBtr0070523	523.00	341.15	0.00	0.00	0.00
FBtr0070525	FBtr0070525	3484.00	3302.11	1648.10	60.88	48.87
FBtr0070526	FBtr0070526	1758.00	1576.11	43.00	3.33	2.67
FBtr0070527	FBtr0070527	2416.00	2234.11	0.00	0.00	0.00
FBtr0070528	FBtr0070528	2653.00	2471.11	194.51	9.60	7.71
FBtr0070529	FBtr0070529	2348.00	2166.11	161.01	9.07	7.28
FBtr0070530	FBtr0070530	1509.00	1327.11	0.00	0.00	0.00
FBtr0070531	FBtr0070531	1155.00	973.11	45.00	5.64	4.53
FBtr0070532	FBtr0070532	835.00	653.12	0.00	0.00	0.00
FBtr0070534	FBtr0070534	1392.00	1210.11	3.14	0.32	0.25
FBtr0070536	FBtr0070536	1659.00	1477.11	4.00	0.33	0.27
FBtr0070537	FBtr0070537	690.00	508.13	0.00	0.00	0.00
FBtr0070538	FBtr0070538	267.00	85.22	0.00	0.00	0.00
FBtr0070539	FBtr0070539	594.00	412.14	0.00	0.00	0.00
FBtr0070540	FBtr0070540	546.00	364.14	0.00	0.00	0.00
FBtr0070541	FBtr0070541	557.00	375.14	0.00	0.00	0.00
FBtr0070542	FBtr0070542	963.00	781.12	5.00	0.78	0.63
FBtr0070543	FBtr0070543	630.00	448.13	71.80	19.54	15.69
FBtr0070546	FBtr0070546	1084.00	902.11	0.00	0.00	0.00
FBtr0070550	FBtr0070550	2687.00	2505.11	4.00	0.19	0.16
FBtr0070551	FBtr0070551	840.00	658.12	0.00	0.00	0.00
FBtr0070552	FBtr0070552	1047.00	865.11	1.00	0.14	0.11
FBtr0070553	FBtr0070553	1570.00	1388.11	3.00	0.26	0.21
FBtr0070554	FBtr0070554	850.00	668.12	1.00	0.18	0.15
FBtr0070555	FBtr0070555	1048.00	866.11	0.00	0.00	0.00
FBtr0070556	FBtr0070556	1187.00	1005.11	0.00	0.00	0.00
FBtr0070557	FBtr0070557	487.00	305.15	0.00	0.00	0.00
FBtr0070558	FBtr0070558	846.00	664.12	26.12	4.80	3.85
FBtr0070559	FBtr0070559	5433.00	5251.11	0.00	0.00	0.00
FBtr0070560	FBtr0070560	3426.00	3244.11	3.00	0.11	0.09
FBtr0070561	FBtr0070561	948.00	766.12	0.00	0.00	0.00
FBtr0070562	FBtr0070562	4818.00	4636.11	16.00	0.42	0.34
FBtr0070563	FBtr0070563	1046.00	864.11	0.00	0.00	0.00
FBtr0070564	FBtr0070564	729.00	547.13	1.00	0.22	0.18
FBtr0070565	FBtr0070565	1352.00	1170.11	0.00	0.00	0.00
FBtr0070566	FBtr0070566	1106.00	924.11	0.00	0.00	0.00
FBtr0070567	FBtr0070567	915.00	733.12	0.00	0.00	0.00
FBtr0070568	FBtr0070568	1472.00	1290.11	528.59	49.97	40.12
FBtr0070569	FBtr0070569	2794.00	2612.11	231.73	10.82	8.69
FBtr0070570	FBtr0070570	597.00	415.14	8.00	2.35	1.89
FBtr0070571	FBtr0070571	611.00	429.14	0.00	0.00	0.00
FBtr0070575	FBtr0070575	3704.00	3522.11	0.00	0.00	0.00
FBtr0070577	FBtr0070577	1044.00	862.11	0.00	0.00	0.00
FBtr0070578	FBtr0070578	2581.00	2399.11	0.00	0.00	0.00
FBtr0070579	FBtr0070579	2440.00	2258.11	0.00	0.00	0.00
FBtr0070582	FBtr0070582	2057.00	1875.11	173.69	11.30	9.07
FBtr0070583	FBtr0070583	2377.00	2195.11	106.81	5.93	4.76
FBtr0070584	FBtr0070584	2555.00	2373.11	64.50	3.32	2.66
FBtr0070586	FBtr0070586	1713.00	1531.11	217.11	17.30	13.88
FBtr0070587	FBtr0070587	1710.00	1528.11	0.00	0.00	0.00
FBtr0070588	FBtr0070588	3576.00	3394.11	0.00	0.00	0.00
FBtr0070589	FBtr0070589	1829.00	1647.11	8.00	0.59	0.48
FBtr0070590	FBtr0070590	774.00	592.12	92.00	18.95	15.21
FBtr0070591	FBtr0070591	4187.00	4005.11	0.00	0.00	0.00
FBtr0070592	FBtr0070592	4127.00	3945.11	0.00	0.00	0.00
FBtr0070596	FBtr0070596	5849.00	5667.11	95.76	2.06	1.65
FBtr0070597	FBtr0070597	2065.00	1883.11	150.39	9.74	7.82
FBtr0070598	FBtr0070598	2085.00	1903.11	0.00	0.00	0.00
FBtr0070599	FBtr0070599	1230.00	1048.11	1.32	0.15	0.12
FBtr0070600	FBtr0070600	2050.00	1868.11	617.16	40.29	32.35
FBtr0070605	FBtr0070605	2721.00	2539.11	0.00	0.00	0.00
FBtr0070606	FBtr0070606	6759.00	6577.11	0.00	0.00	0.00
FBtr0070608	FBtr0070608	2703.00	2521.11	1.89	0.09	0.07
FBtr0070609	FBtr0070609	2773.00	2591.11	50.03	2.36	1.89
FBtr0070610	FBtr0070610	2818.00	2636.11	75.19	3.48	2.79
FBtr0070611	FBtr0070611	1792.00	1610.11	1953.00	147.95	118.77
FBtr0070612	FBtr0070612	1997.00	1815.11	0.00	0.00	0.00
FBtr0070613	FBtr0070613	3378.00	3196.11	148.03	5.65	4.53
FBtr0070616	FBtr0070616	2541.00	2359.11	1513.56	78.25	62.82
FBtr0070617	FBtr0070617	2439.00	2257.11	0.00	0.00	0.00
FBtr0070618	FBtr0070618	3607.00	3425.11	58.44	2.08	1.67
FBtr0070624	FBtr0070624	1876.00	1694.11	1.00	0.07	0.06
FBtr0070625	FBtr0070625	2699.00	2517.11	261.00	12.65	10.15
FBtr0070626	FBtr0070626	9245.00	9063.11	743.60	10.01	8.03
FBtr0070627	FBtr0070627	3619.00	3437.11	833.30	29.57	23.74
FBtr0070638	FBtr0070638	1450.00	1268.11	145.00	13.95	11.20
FBtr0070639	FBtr0070639	896.00	714.12	692.70	118.31	94.98
FBtr0070640	FBtr0070640	885.00	703.12	4.80	0.83	0.67
FBtr0070641	FBtr0070641	1173.00	991.11	0.00	0.00	0.00
FBtr0070642	FBtr0070642	729.00	547.13	141.88	31.63	25.39
FBtr0070643	FBtr0070643	7079.00	6897.11	197.41	3.49	2.80
FBtr0070644	FBtr0070644	1560.00	1378.11	478.00	42.31	33.96
FBtr0070645	FBtr0070645	4278.00	4096.11	4.00	0.12	0.10
FBtr0070646	FBtr0070646	573.00	391.14	1.00	0.31	0.25
FBtr0070647	FBtr0070647	2383.00	2201.11	0.00	0.00	0.00
FBtr0070648	FBtr0070648	2246.00	2064.11	443.00	26.18	21.01
FBtr0070650	FBtr0070650	7112.00	6930.11	170.38	3.00	2.41
FBtr0070651	FBtr0070651	7179.00	6997.11	0.00	0.00	0.00
FBtr0070652	FBtr0070652	3785.00	3603.11	749.00	25.35	20.35
FBtr0070654	FBtr0070654	1643.00	1461.11	3.00	0.25	0.20
FBtr0070655	FBtr0070655	349.00	167.19	88.00	64.20	51.54
FBtr0070656	FBtr0070656	3606.00	3424.11	0.00	0.00	0.00
FBtr0070657	FBtr0070657	436.00	254.16	12.00	5.76	4.62
FBtr0070658	FBtr0070658	1911.00	1729.11	0.00	0.00	0.00
FBtr0070659	FBtr0070659	415.00	233.17	1.00	0.52	0.42
FBtr0070660	FBtr0070660	508.00	326.15	2.00	0.75	0.60
FBtr0070661	FBtr0070661	921.00	739.12	1.00	0.17	0.13
FBtr0070663	FBtr0070663	833.00	651.12	1.00	0.19	0.15
FBtr0070664	FBtr0070664	522.00	340.15	1.00	0.36	0.29
FBtr0070665	FBtr0070665	3439.00	3257.11	0.00	0.00	0.00
FBtr0070666	FBtr0070666	2894.00	2712.11	85.89	3.86	3.10
FBtr0070667	FBtr0070667	4225.00	4043.11	54.70	1.65	1.32
FBtr0070668	FBtr0070668	2390.00	2208.11	64.28	3.55	2.85
FBtr0070669	FBtr0070669	2444.00	2262.11	579.00	31.22	25.06
FBtr0070670	FBtr0070670	1178.00	996.11	212.00	25.96	20.84
FBtr0070671	FBtr0070671	3013.00	2831.11	554.00	23.87	19.16
FBtr0070672	FBtr0070672	4048.00	3866.11	2.00	0.06	0.05
FBtr0070674	FBtr0070674	2426.00	2244.11	0.47	0.03	0.02
FBtr0070675	FBtr0070675	1104.00	922.11	1557.00	205.95	165.33
FBtr0070676	FBtr0070676	1693.00	1511.11	25.00	2.02	1.62
FBtr0070677	FBtr0070677	888.00	706.12	12.00	2.07	1.66
FBtr0070678	FBtr0070678	970.00	788.12	183.00	28.32	22.74
FBtr0070679	FBtr0070679	2246.00	2064.11	2.00	0.12	0.09
FBtr0070680	FBtr0070680	6344.00	6162.11	130.98	2.59	2.08
FBtr0070681	FBtr0070681	2601.00	2419.11	502.00	25.31	20.32
FBtr0070682	FBtr0070682	696.00	514.13	217.00	51.48	41.33
FBtr0070683	FBtr0070683	3017.00	2835.11	1136.43	48.89	39.25
FBtr0070684	FBtr0070684	3236.00	3054.11	27.57	1.10	0.88
FBtr0070685	FBtr0070685	5259.00	5077.11	1576.39	37.87	30.40
FBtr0070686	FBtr0070686	2610.00	2428.11	377.00	18.94	15.20
FBtr0070687	FBtr0070687	2516.00	2334.11	0.00	0.00	0.00
FBtr0070688	FBtr0070688	2475.00	2293.11	0.00	0.00	0.00
FBtr0070689	FBtr0070689	2292.00	2110.11	15.00	0.87	0.70
FBtr0070690	FBtr0070690	1184.00	1002.11	947.75	115.35	92.60
FBtr0070691	FBtr0070691	1424.00	1242.11	0.00	0.00	0.00
FBtr0070692	FBtr0070692	942.00	760.12	0.00	0.00	0.00
FBtr0070693	FBtr0070693	1904.00	1722.11	0.00	0.00	0.00
FBtr0070696	FBtr0070696	3292.00	3110.11	0.00	0.00	0.00
FBtr0070697	FBtr0070697	887.00	705.12	0.00	0.00	0.00
FBtr0070698	FBtr0070698	1081.00	899.11	508.00	68.91	55.32
FBtr0070699	FBtr0070699	1996.00	1814.11	454.00	30.52	24.50
FBtr0070701	FBtr0070701	2954.00	2772.11	125.00	5.50	4.42
FBtr0070702	FBtr0070702	4813.00	4631.11	179.58	4.73	3.80
FBtr0070704	FBtr0070704	1597.00	1415.11	0.00	0.00	0.00
FBtr0070706	FBtr0070706	1483.00	1301.11	3893.85	365.02	293.03
FBtr0070707	FBtr0070707	4416.00	4234.11	45.54	1.31	1.05
FBtr0070708	FBtr0070708	1760.00	1578.11	660.56	51.05	40.98
FBtr0070709	FBtr0070709	1667.00	1485.11	1029.21	84.53	67.86
FBtr0070710	FBtr0070710	1992.00	1810.11	50.10	3.38	2.71
FBtr0070711	FBtr0070711	2034.00	1852.11	235.13	15.48	12.43
FBtr0070712	FBtr0070712	1878.00	1696.11	9.00	0.65	0.52
FBtr0070713	FBtr0070713	2961.00	2779.11	0.00	0.00	0.00
FBtr0070714	FBtr0070714	3509.00	3327.11	0.00	0.00	0.00
FBtr0070715	FBtr0070715	1985.00	1803.11	0.00	0.00	0.00
FBtr0070716	FBtr0070716	860.00	678.12	0.00	0.00	0.00
FBtr0070717	FBtr0070717	1594.00	1412.11	0.00	0.00	0.00
FBtr0070721	FBtr0070721	1868.00	1686.11	0.00	0.00	0.00
FBtr0070723	FBtr0070723	2313.00	2131.11	119.67	6.85	5.50
FBtr0070724	FBtr0070724	6568.00	6386.11	443.98	8.48	6.81
FBtr0070725	FBtr0070725	5480.00	5298.11	0.00	0.00	0.00
FBtr0070727	FBtr0070727	1200.00	1018.11	62.00	7.43	5.96
FBtr0070731	FBtr0070731	5992.00	5810.11	0.00	0.00	0.00
FBtr0070734	FBtr0070734	1392.00	1210.11	0.00	0.00	0.00
FBtr0070735	FBtr0070735	1032.00	850.11	0.00	0.00	0.00
FBtr0070736	FBtr0070736	1411.00	1229.11	0.00	0.00	0.00
FBtr0070738	FBtr0070738	6606.00	6424.11	0.00	0.00	0.00
FBtr0070739	FBtr0070739	5518.00	5336.11	3.00	0.07	0.06
FBtr0070740	FBtr0070740	5946.00	5764.11	0.00	0.00	0.00
FBtr0070741	FBtr0070741	1088.00	906.11	0.00	0.00	0.00
FBtr0070742	FBtr0070742	16076.00	15894.11	15.16	0.12	0.09
FBtr0070748	FBtr0070748	835.00	653.12	397.00	74.14	59.52
FBtr0070749	FBtr0070749	772.00	590.12	3.00	0.62	0.50
FBtr0070750	FBtr0070750	1867.00	1685.11	0.00	0.00	0.00
FBtr0070751	FBtr0070751	1663.00	1481.11	376.00	30.96	24.86
FBtr0070752	FBtr0070752	3323.00	3141.11	0.00	0.00	0.00
FBtr0070753	FBtr0070753	3242.00	3060.11	24.29	0.97	0.78
FBtr0070755	FBtr0070755	1108.00	926.11	0.00	0.00	0.00
FBtr0070756	FBtr0070756	1448.00	1266.11	380.15	36.62	29.40
FBtr0070757	FBtr0070757	1157.00	975.11	1.00	0.13	0.10
FBtr0070758	FBtr0070758	2628.00	2446.11	6.00	0.30	0.24
FBtr0070759	FBtr0070759	2124.00	1942.11	6.00	0.38	0.30
FBtr0070762	FBtr0070762	2747.00	2565.11	1158.00	55.06	44.20
FBtr0070763	FBtr0070763	2319.00	2137.11	630.00	35.96	28.86
FBtr0070764	FBtr0070764	1214.00	1032.11	0.00	0.00	0.00
FBtr0070772	FBtr0070772	4117.00	3935.11	77.23	2.39	1.92
FBtr0070773	FBtr0070773	4141.00	3959.11	386.85	11.92	9.57
FBtr0070775	FBtr0070775	4066.00	3884.11	333.21	10.46	8.40
FBtr0070776	FBtr0070776	521.00	339.15	0.00	0.00	0.00
FBtr0070777	FBtr0070777	1962.00	1780.11	13284.43	910.23	730.70
FBtr0070778	FBtr0070778	3093.00	2911.11	0.00	0.00	0.00
FBtr0070779	FBtr0070779	758.00	576.12	0.00	0.00	0.00
FBtr0070780	FBtr0070780	1241.00	1059.11	390.37	44.96	36.09
FBtr0070781	FBtr0070781	2983.00	2801.11	0.00	0.00	0.00
FBtr0070782	FBtr0070782	2779.00	2597.11	300.00	14.09	11.31
FBtr0070783	FBtr0070783	1302.00	1120.11	1521.00	165.62	132.96
FBtr0070784	FBtr0070784	1905.00	1723.11	0.00	0.00	0.00
FBtr0070785	FBtr0070785	1933.00	1751.11	557.00	38.80	31.14
FBtr0070791	FBtr0070791	822.00	640.12	0.00	0.00	0.00
FBtr0070794	FBtr0070794	3341.00	3159.11	2247.10	86.76	69.65
FBtr0070795	FBtr0070795	4509.00	4327.11	867.97	24.47	19.64
FBtr0070797	FBtr0070797	2485.00	2303.11	14.00	0.74	0.60
FBtr0070798	FBtr0070798	2614.00	2432.11	47.26	2.37	1.90
FBtr0070799	FBtr0070799	3697.00	3515.11	1068.32	37.07	29.76
FBtr0070800	FBtr0070800	507.00	325.15	9533.44	3576.21	2870.86
FBtr0070801	FBtr0070801	606.00	424.14	9886.12	2843.01	2282.26
FBtr0070802	FBtr0070802	1490.00	1308.11	9.00	0.84	0.67
FBtr0070804	FBtr0070804	1893.00	1711.11	23.35	1.66	1.34
FBtr0070806	FBtr0070806	1676.00	1494.11	7.62	0.62	0.50
FBtr0070807	FBtr0070807	3308.00	3126.11	377.23	14.72	11.82
FBtr0070808	FBtr0070808	1346.00	1164.11	36.36	3.81	3.06
FBtr0070809	FBtr0070809	2290.00	2108.11	597.10	34.55	27.73
FBtr0070813	FBtr0070813	1433.00	1251.11	1.00	0.10	0.08
FBtr0070814	FBtr0070814	2343.00	2161.11	3.00	0.17	0.14
FBtr0070815	FBtr0070815	605.00	423.14	0.00	0.00	0.00
FBtr0070816	FBtr0070816	1077.00	895.11	0.00	0.00	0.00
FBtr0070817	FBtr0070817	3138.00	2956.11	0.00	0.00	0.00
FBtr0070818	FBtr0070818	71.00	0.00	0.00	0.00	0.00
FBtr0070819	FBtr0070819	827.00	645.12	0.00	0.00	0.00
FBtr0070820	FBtr0070820	1014.00	832.11	0.00	0.00	0.00
FBtr0070821	FBtr0070821	2546.00	2364.11	115.53	5.96	4.78
FBtr0070822	FBtr0070822	1637.00	1455.11	61175.53	5127.89	4116.48
FBtr0070823	FBtr0070823	2653.00	2471.11	1699.50	83.89	67.34
FBtr0070824	FBtr0070824	1750.00	1568.11	30.44	2.37	1.90
FBtr0070825	FBtr0070825	2335.00	2153.11	269.26	15.25	12.24
FBtr0070826	FBtr0070826	3038.00	2856.11	178.74	7.63	6.13
FBtr0070827	FBtr0070827	2001.00	1819.11	164.60	11.04	8.86
FBtr0070828	FBtr0070828	2436.00	2254.11	13.33	0.72	0.58
FBtr0070829	FBtr0070829	3014.00	2832.11	462.00	19.90	15.97
FBtr0070830	FBtr0070830	2388.00	2206.11	1075.00	59.43	47.71
FBtr0070832	FBtr0070832	957.00	775.12	43.00	6.77	5.43
FBtr0070833	FBtr0070833	3578.00	3396.11	2.00	0.07	0.06
FBtr0070836	FBtr0070836	1983.00	1801.11	3.00	0.20	0.16
FBtr0070837	FBtr0070837	2020.00	1838.11	1423.11	94.43	75.81
FBtr0070839	FBtr0070839	2045.00	1863.11	213.30	13.96	11.21
FBtr0070840	FBtr0070840	721.00	539.13	61.03	13.81	11.08
FBtr0070841	FBtr0070841	5733.00	5551.11	58.46	1.28	1.03
FBtr0070842	FBtr0070842	5767.00	5585.11	0.00	0.00	0.00
FBtr0070843	FBtr0070843	2904.00	2722.11	1326.04	59.42	47.70
FBtr0070844	FBtr0070844	3190.00	3008.11	11.06	0.45	0.36
FBtr0070845	FBtr0070845	2784.00	2602.11	0.00	0.00	0.00
FBtr0070846	FBtr0070846	2020.00	1838.11	292.00	19.38	15.55
FBtr0070847	FBtr0070847	3674.00	3492.11	315.00	11.00	8.83
FBtr0070848	FBtr0070848	1634.00	1452.11	756.47	63.54	51.01
FBtr0070849	FBtr0070849	833.00	651.12	510.00	95.54	76.69
FBtr0070850	FBtr0070850	1198.00	1016.11	7.18	0.86	0.69
FBtr0070851	FBtr0070851	1253.00	1071.11	0.00	0.00	0.00
FBtr0070852	FBtr0070852	1112.00	930.11	55.82	7.32	5.88
FBtr0070858	FBtr0070858	2901.00	2719.11	131.15	5.88	4.72
FBtr0070859	FBtr0070859	1746.00	1564.11	111.80	8.72	7.00
FBtr0070860	FBtr0070860	1895.00	1713.11	70.81	5.04	4.05
FBtr0070861	FBtr0070861	1109.00	927.11	12.00	1.58	1.27
FBtr0070862	FBtr0070862	1347.00	1165.11	1.00	0.10	0.08
FBtr0070863	FBtr0070863	1158.00	976.11	2.00	0.25	0.20
FBtr0070864	FBtr0070864	1408.00	1226.11	0.00	0.00	0.00
FBtr0070865	FBtr0070865	3764.00	3582.11	0.00	0.00	0.00
FBtr0070866	FBtr0070866	2619.00	2437.11	0.00	0.00	0.00
FBtr0070867	FBtr0070867	1245.00	1063.11	28.55	3.28	2.63
FBtr0070871	FBtr0070871	806.00	624.12	0.00	0.00	0.00
FBtr0070872	FBtr0070872	3389.00	3207.11	0.00	0.00	0.00
FBtr0070873	FBtr0070873	3368.00	3186.11	1.00	0.04	0.03
FBtr0070874	FBtr0070874	1801.00	1619.11	314.00	23.65	18.99
FBtr0070875	FBtr0070875	1598.00	1416.11	0.00	0.00	0.00
FBtr0070877	FBtr0070877	1117.00	935.11	3375.75	440.31	353.47
FBtr0070878	FBtr0070878	1907.00	1725.11	14.00	0.99	0.79
FBtr0070879	FBtr0070879	1864.00	1682.11	1.00	0.07	0.06
FBtr0070880	FBtr0070880	1603.00	1421.11	0.00	0.00	0.00
FBtr0070881	FBtr0070881	1645.00	1463.11	0.00	0.00	0.00
FBtr0070884	FBtr0070884	2458.00	2276.11	74.24	3.98	3.19
FBtr0070886	FBtr0070886	1275.00	1093.11	0.00	0.00	0.00
FBtr0070887	FBtr0070887	1107.00	925.11	2.00	0.26	0.21
FBtr0070888	FBtr0070888	1972.00	1790.11	0.00	0.00	0.00
FBtr0070889	FBtr0070889	1420.00	1238.11	12.29	1.21	0.97
FBtr0070890	FBtr0070890	2082.00	1900.11	0.00	0.00	0.00
FBtr0070891	FBtr0070891	2673.00	2491.11	0.00	0.00	0.00
FBtr0070892	FBtr0070892	5690.00	5508.11	0.00	0.00	0.00
FBtr0070893	FBtr0070893	1608.00	1426.11	0.00	0.00	0.00
FBtr0070894	FBtr0070894	1643.00	1461.11	875.00	73.04	58.64
FBtr0070895	FBtr0070895	951.00	769.12	674.00	106.89	85.81
FBtr0070896	FBtr0070896	6166.00	5984.11	187.04	3.81	3.06
FBtr0070897	FBtr0070897	1463.00	1281.11	488.00	46.46	37.30
FBtr0070898	FBtr0070898	1785.00	1603.11	128.50	9.78	7.85
FBtr0070899	FBtr0070899	3232.00	3050.11	605.00	24.19	19.42
FBtr0070900	FBtr0070900	1282.00	1100.11	2.00	0.22	0.18
FBtr0070901	FBtr0070901	6928.00	6746.11	6.00	0.11	0.09
FBtr0070903	FBtr0070903	1765.00	1583.11	0.00	0.00	0.00
FBtr0070904	FBtr0070904	1875.00	1693.11	18.00	1.30	1.04
FBtr0070905	FBtr0070905	2134.00	1952.11	1204.00	75.23	60.39
FBtr0070906	FBtr0070906	2636.00	2454.11	0.00	0.00	0.00
FBtr0070907	FBtr0070907	2510.00	2328.11	2350.00	123.12	98.83
FBtr0070909	FBtr0070909	3444.00	3262.11	1103.04	41.24	33.11
FBtr0070910	FBtr0070910	3605.00	3423.11	625.96	22.30	17.90
FBtr0070912	FBtr0070912	1808.00	1626.11	790.46	59.29	47.60
FBtr0070913	FBtr0070913	1410.00	1228.11	20.00	1.99	1.59
FBtr0070914	FBtr0070914	3828.00	3646.11	749.00	25.06	20.11
FBtr0070915	FBtr0070915	1124.00	942.11	7654.21	990.96	795.50
FBtr0070916	FBtr0070916	1100.00	918.11	92.79	12.33	9.90
FBtr0070918	FBtr0070918	1709.00	1527.11	331.54	26.48	21.26
FBtr0070921	FBtr0070921	1675.00	1493.11	381.25	31.14	25.00
FBtr0070922	FBtr0070922	2022.00	1840.11	112.00	7.42	5.96
FBtr0070923	FBtr0070923	1347.00	1165.11	0.00	0.00	0.00
FBtr0070924	FBtr0070924	957.00	775.12	63.49	9.99	8.02
FBtr0070925	FBtr0070925	2018.00	1836.11	308.00	20.46	16.42
FBtr0070926	FBtr0070926	1173.00	991.11	9.34	1.15	0.92
FBtr0070930	FBtr0070930	2963.00	2781.11	1360.58	59.67	47.90
FBtr0070932	FBtr0070932	471.00	289.16	0.00	0.00	0.00
FBtr0070933	FBtr0070933	1916.00	1734.11	7694.16	541.18	434.44
FBtr0070937	FBtr0070937	2201.00	2019.11	2153.87	130.11	104.45
FBtr0070938	FBtr0070938	2487.00	2305.11	1046.13	55.35	44.44
FBtr0070943	FBtr0070943	1074.00	892.11	3.00	0.41	0.33
FBtr0070944	FBtr0070944	1092.00	910.11	0.00	0.00	0.00
FBtr0070945	FBtr0070945	3716.00	3534.11	0.00	0.00	0.00
FBtr0070946	FBtr0070946	2242.00	2060.11	0.00	0.00	0.00
FBtr0070947	FBtr0070947	2217.00	2035.11	23.00	1.38	1.11
FBtr0070948	FBtr0070948	5401.00	5219.11	2088.28	48.80	39.18
FBtr0070950	FBtr0070950	3103.00	2921.11	463.91	19.37	15.55
FBtr0070951	FBtr0070951	2103.00	1921.11	106.15	6.74	5.41
FBtr0070952	FBtr0070952	2790.00	2608.11	1806.00	84.46	67.80
FBtr0070953	FBtr0070953	1740.00	1558.11	1572.78	123.12	98.84
FBtr0070954	FBtr0070954	1668.00	1486.11	133.22	10.93	8.78
FBtr0070955	FBtr0070955	1647.00	1465.11	64.01	5.33	4.28
FBtr0070956	FBtr0070956	2859.00	2677.11	0.00	0.00	0.00
FBtr0070957	FBtr0070957	2779.00	2597.11	13.32	0.63	0.50
FBtr0070959	FBtr0070959	7047.00	6865.11	33.85	0.60	0.48
FBtr0070960	FBtr0070960	2096.00	1914.11	5.00	0.32	0.26
FBtr0070961	FBtr0070961	10768.00	10586.11	231.69	2.67	2.14
FBtr0070962	FBtr0070962	10332.00	10150.11	1688.65	20.29	16.29
FBtr0070963	FBtr0070963	899.00	717.12	344.00	58.51	46.97
FBtr0070964	FBtr0070964	5798.00	5616.11	2400.64	52.14	41.85
FBtr0070965	FBtr0070965	5797.00	5615.11	0.00	0.00	0.00
FBtr0070966	FBtr0070966	5737.00	5555.11	299.94	6.59	5.29
FBtr0070967	FBtr0070967	5837.00	5655.11	56.54	1.22	0.98
FBtr0070968	FBtr0070968	5806.00	5624.11	0.00	0.00	0.00
FBtr0070969	FBtr0070969	3512.00	3330.11	19.00	0.70	0.56
FBtr0070970	FBtr0070970	1640.00	1458.11	271.00	22.67	18.20
FBtr0070972	FBtr0070972	10039.00	9857.11	1093.10	13.53	10.86
FBtr0070973	FBtr0070973	1218.00	1036.11	7.00	0.82	0.66
FBtr0070974	FBtr0070974	2522.00	2340.11	563.00	29.34	23.56
FBtr0070978	FBtr0070978	1784.00	1602.11	15.47	1.18	0.95
FBtr0070980	FBtr0070980	854.00	672.12	29245.27	5307.22	4260.45
FBtr0070981	FBtr0070981	941.00	759.12	326.13	52.40	42.07
FBtr0070982	FBtr0070982	1100.00	918.11	6.36	0.84	0.68
FBtr0070983	FBtr0070983	837.00	655.12	43.24	8.05	6.46
FBtr0070984	FBtr0070984	3610.00	3428.11	0.00	0.00	0.00
FBtr0070985	FBtr0070985	3291.00	3109.11	106.00	4.16	3.34
FBtr0070986	FBtr0070986	3243.00	3061.11	0.00	0.00	0.00
FBtr0070987	FBtr0070987	2638.00	2456.11	76.39	3.79	3.05
FBtr0070988	FBtr0070988	4658.00	4476.11	995.98	27.14	21.79
FBtr0070989	FBtr0070989	1179.00	997.11	82.00	10.03	8.05
FBtr0070990	FBtr0070990	1321.00	1139.11	11.05	1.18	0.95
FBtr0070991	FBtr0070991	4996.00	4814.11	1242.00	31.47	25.26
FBtr0070992	FBtr0070992	851.00	669.12	251.00	45.75	36.73
FBtr0070993	FBtr0070993	894.00	712.12	911.00	156.04	125.26
FBtr0070994	FBtr0070994	3240.00	3058.11	599.00	23.89	19.18
