ROUND = 352, SUM = 11396433, bChange = 0.0206578, totNum = 631
ROUND = 353, SUM = 11396433, bChange = 0.0206589, totNum = 629
ROUND = 354, SUM = 11396433, bChange = 0.0206599, totNum = 625
ROUND = 355, SUM = 11396433, bChange = 0.020661, totNum = 623
ROUND = 356, SUM = 11396433, bChange = 0.020662, totNum = 623
ROUND = 357, SUM = 11396433, bChange = 0.0205157, totNum = 621
ROUND = 358, SUM = 11396433, bChange = 0.0205159, totNum = 619
ROUND = 359, SUM = 11396433, bChange = 0.0205162, totNum = 614
ROUND = 360, SUM = 11396433, bChange = 0.0205164, totNum = 614
ROUND = 361, SUM = 11396433, bChange = 0.0205167, totNum = 613
ROUND = 362, SUM = 11396433, bChange = 0.0205169, totNum = 611
ROUND = 363, SUM = 11396433, bChange = 0.0205171, totNum = 610
ROUND = 364, SUM = 11396433, bChange = 0.0205174, totNum = 609
ROUND = 365, SUM = 11396433, bChange = 0.0205176, totNum = 607
ROUND = 366, SUM = 11396433, bChange = 0.0205178, totNum = 607
ROUND = 367, SUM = 11396433, bChange = 0.020518, totNum = 605
ROUND = 368, SUM = 11396433.0000001, bChange = 0.0205182, totNum = 605
ROUND = 369, SUM = 11396433, bChange = 0.0205184, totNum = 605
ROUND = 370, SUM = 11396433, bChange = 0.0205186, totNum = 598
ROUND = 371, SUM = 11396433, bChange = 0.0205188, totNum = 594
ROUND = 372, SUM = 11396433, bChange = 0.020519, totNum = 591
ROUND = 373, SUM = 11396433, bChange = 0.0205192, totNum = 590
ROUND = 374, SUM = 11396433, bChange = 0.0182999, totNum = 587
ROUND = 375, SUM = 11396433, bChange = 0.0183003, totNum = 586
ROUND = 376, SUM = 11396433, bChange = 0.0183006, totNum = 578
ROUND = 377, SUM = 11396433, bChange = 0.0183009, totNum = 577
ROUND = 378, SUM = 11396433, bChange = 0.0183012, totNum = 576
ROUND = 379, SUM = 11396433, bChange = 0.0183015, totNum = 574
ROUND = 380, SUM = 11396432.9999999, bChange = 0.0183018, totNum = 573
ROUND = 381, SUM = 11396432.9999999, bChange = 0.0183021, totNum = 570
ROUND = 382, SUM = 11396433, bChange = 0.0183024, totNum = 569
ROUND = 383, SUM = 11396433.0000001, bChange = 0.0183027, totNum = 568
ROUND = 384, SUM = 11396433, bChange = 0.018303, totNum = 567
ROUND = 385, SUM = 11396433, bChange = 0.0183033, totNum = 564
ROUND = 386, SUM = 11396433, bChange = 0.0183035, totNum = 563
ROUND = 387, SUM = 11396433, bChange = 0.0183038, totNum = 562
ROUND = 388, SUM = 11396433, bChange = 0.0183041, totNum = 560
ROUND = 389, SUM = 11396433, bChange = 0.0183043, totNum = 560
ROUND = 390, SUM = 11396433, bChange = 0.0183046, totNum = 557
ROUND = 391, SUM = 11396433, bChange = 0.0183048, totNum = 556
ROUND = 392, SUM = 11396433, bChange = 0.0183051, totNum = 555
ROUND = 393, SUM = 11396433, bChange = 0.0183053, totNum = 552
ROUND = 394, SUM = 11396433, bChange = 0.0183055, totNum = 548
ROUND = 395, SUM = 11396433, bChange = 0.0183058, totNum = 547
ROUND = 396, SUM = 11396433, bChange = 0.018306, totNum = 545
ROUND = 397, SUM = 11396433, bChange = 0.0183062, totNum = 540
ROUND = 398, SUM = 11396433, bChange = 0.0183064, totNum = 537
ROUND = 399, SUM = 11396433, bChange = 0.0183066, totNum = 536
ROUND = 400, SUM = 11396433, bChange = 0.0183069, totNum = 533
ROUND = 401, SUM = 11396433, bChange = 0.0183071, totNum = 532
ROUND = 402, SUM = 11396433, bChange = 0.0183073, totNum = 529
ROUND = 403, SUM = 11396433, bChange = 0.0183075, totNum = 529
ROUND = 404, SUM = 11396433, bChange = 0.0183077, totNum = 528
ROUND = 405, SUM = 11396433, bChange = 0.0183078, totNum = 524
ROUND = 406, SUM = 11396433, bChange = 0.018308, totNum = 523
ROUND = 407, SUM = 11396433, bChange = 0.0183082, totNum = 522
ROUND = 408, SUM = 11396432.9999999, bChange = 0.0183084, totNum = 520
ROUND = 409, SUM = 11396433, bChange = 0.0183086, totNum = 518
ROUND = 410, SUM = 11396433, bChange = 0.0183088, totNum = 517
ROUND = 411, SUM = 11396433, bChange = 0.0183089, totNum = 516
ROUND = 412, SUM = 11396433, bChange = 0.0161129, totNum = 513
ROUND = 413, SUM = 11396433, bChange = 0.0161154, totNum = 510
ROUND = 414, SUM = 11396433, bChange = 0.0161179, totNum = 507
ROUND = 415, SUM = 11396433, bChange = 0.0161204, totNum = 505
ROUND = 416, SUM = 11396433, bChange = 0.0161229, totNum = 504
ROUND = 417, SUM = 11396433, bChange = 0.0161253, totNum = 503
ROUND = 418, SUM = 11396433, bChange = 0.0161278, totNum = 501
ROUND = 419, SUM = 11396433, bChange = 0.0161302, totNum = 499
ROUND = 420, SUM = 11396433, bChange = 0.0161326, totNum = 498
ROUND = 421, SUM = 11396433, bChange = 0.016135, totNum = 495
ROUND = 422, SUM = 11396433, bChange = 0.0161373, totNum = 494
ROUND = 423, SUM = 11396433, bChange = 0.0161397, totNum = 492
ROUND = 424, SUM = 11396433, bChange = 0.016142, totNum = 490
ROUND = 425, SUM = 11396433, bChange = 0.0161443, totNum = 489
ROUND = 426, SUM = 11396433, bChange = 0.0161467, totNum = 486
ROUND = 427, SUM = 11396433, bChange = 0.0161489, totNum = 486
ROUND = 428, SUM = 11396433, bChange = 0.0161512, totNum = 485
ROUND = 429, SUM = 11396433, bChange = 0.0161535, totNum = 484
ROUND = 430, SUM = 11396432.9999999, bChange = 0.0161557, totNum = 483
ROUND = 431, SUM = 11396433, bChange = 0.0161579, totNum = 481
ROUND = 432, SUM = 11396433, bChange = 0.0161602, totNum = 479
ROUND = 433, SUM = 11396433, bChange = 0.0161624, totNum = 478
ROUND = 434, SUM = 11396433, bChange = 0.0161645, totNum = 476
ROUND = 435, SUM = 11396433, bChange = 0.0161667, totNum = 475
ROUND = 436, SUM = 11396433, bChange = 0.0161689, totNum = 474
ROUND = 437, SUM = 11396433, bChange = 0.016171, totNum = 470
ROUND = 438, SUM = 11396433, bChange = 0.0161731, totNum = 468
ROUND = 439, SUM = 11396433, bChange = 0.0161752, totNum = 466
ROUND = 440, SUM = 11396432.9999999, bChange = 0.0161773, totNum = 465
ROUND = 441, SUM = 11396433, bChange = 0.0161794, totNum = 463
ROUND = 442, SUM = 11396433, bChange = 0.0161815, totNum = 462
ROUND = 443, SUM = 11396433, bChange = 0.0161835, totNum = 462
ROUND = 444, SUM = 11396433, bChange = 0.016034, totNum = 461
ROUND = 445, SUM = 11396433, bChange = 0.0160347, totNum = 460
ROUND = 446, SUM = 11396433, bChange = 0.015696, totNum = 458
ROUND = 447, SUM = 11396433, bChange = 0.0156961, totNum = 457
ROUND = 448, SUM = 11396433, bChange = 0.0156963, totNum = 457
ROUND = 449, SUM = 11396433, bChange = 0.0156964, totNum = 457
ROUND = 450, SUM = 11396433, bChange = 0.0156966, totNum = 457
ROUND = 451, SUM = 11396433, bChange = 0.0156967, totNum = 454
ROUND = 452, SUM = 11396433, bChange = 0.0156969, totNum = 453
ROUND = 453, SUM = 11396433, bChange = 0.0155361, totNum = 450
ROUND = 454, SUM = 11396433, bChange = 0.0155363, totNum = 448
ROUND = 455, SUM = 11396433, bChange = 0.0155365, totNum = 446
ROUND = 456, SUM = 11396433, bChange = 0.0155367, totNum = 446
ROUND = 457, SUM = 11396433, bChange = 0.0155369, totNum = 442
ROUND = 458, SUM = 11396433, bChange = 0.0155371, totNum = 438
ROUND = 459, SUM = 11396433, bChange = 0.0155373, totNum = 437
ROUND = 460, SUM = 11396433, bChange = 0.0155375, totNum = 433
ROUND = 461, SUM = 11396433, bChange = 0.0155376, totNum = 432
ROUND = 462, SUM = 11396433, bChange = 0.0155378, totNum = 432
ROUND = 463, SUM = 11396433, bChange = 0.015538, totNum = 432
ROUND = 464, SUM = 11396433, bChange = 0.0155382, totNum = 432
ROUND = 465, SUM = 11396433, bChange = 0.0155383, totNum = 431
ROUND = 466, SUM = 11396433, bChange = 0.0155385, totNum = 428
ROUND = 467, SUM = 11396433, bChange = 0.0155386, totNum = 428
ROUND = 468, SUM = 11396433.0000001, bChange = 0.0155388, totNum = 426
ROUND = 469, SUM = 11396433, bChange = 0.015539, totNum = 425
ROUND = 470, SUM = 11396433, bChange = 0.0155391, totNum = 422
ROUND = 471, SUM = 11396433, bChange = 0.0155393, totNum = 422
ROUND = 472, SUM = 11396433, bChange = 0.0143816, totNum = 420
ROUND = 473, SUM = 11396433, bChange = 0.0143818, totNum = 419
ROUND = 474, SUM = 11396433, bChange = 0.0143821, totNum = 419
ROUND = 475, SUM = 11396433, bChange = 0.0143823, totNum = 418
ROUND = 476, SUM = 11396433, bChange = 0.0143825, totNum = 418
ROUND = 477, SUM = 11396433, bChange = 0.0143827, totNum = 417
ROUND = 478, SUM = 11396433, bChange = 0.0143829, totNum = 416
ROUND = 479, SUM = 11396433.0000001, bChange = 0.0143832, totNum = 413
ROUND = 480, SUM = 11396433, bChange = 0.0143834, totNum = 413
ROUND = 481, SUM = 11396433, bChange = 0.0143836, totNum = 412
ROUND = 482, SUM = 11396433, bChange = 0.0143838, totNum = 409
ROUND = 483, SUM = 11396433.0000001, bChange = 0.014384, totNum = 406
ROUND = 484, SUM = 11396433, bChange = 0.0143842, totNum = 403
ROUND = 485, SUM = 11396433, bChange = 0.0143844, totNum = 397
ROUND = 486, SUM = 11396433, bChange = 0.0143846, totNum = 397
ROUND = 487, SUM = 11396433.0000001, bChange = 0.0143848, totNum = 396
ROUND = 488, SUM = 11396433, bChange = 0.014385, totNum = 393
ROUND = 489, SUM = 11396433, bChange = 0.0143851, totNum = 390
ROUND = 490, SUM = 11396433.0000001, bChange = 0.0143853, totNum = 390
ROUND = 491, SUM = 11396433, bChange = 0.0143855, totNum = 388
ROUND = 492, SUM = 11396433, bChange = 0.0143857, totNum = 385
ROUND = 493, SUM = 11396433, bChange = 0.0143859, totNum = 385
ROUND = 494, SUM = 11396433, bChange = 0.0143861, totNum = 382
ROUND = 495, SUM = 11396433, bChange = 0.0143862, totNum = 381
ROUND = 496, SUM = 11396433, bChange = 0.0143864, totNum = 379
ROUND = 497, SUM = 11396432.9999999, bChange = 0.0143866, totNum = 378
ROUND = 498, SUM = 11396432.9999999, bChange = 0.0143867, totNum = 377
ROUND = 499, SUM = 11396433, bChange = 0.0143869, totNum = 378
ROUND = 500, SUM = 11396432.9999999, bChange = 0.0143871, totNum = 378
ROUND = 501, SUM = 11396432.9999999, bChange = 0.0143872, totNum = 378
ROUND = 502, SUM = 11396433, bChange = 0.0143874, totNum = 376
ROUND = 503, SUM = 11396433, bChange = 0.0143876, totNum = 374
ROUND = 504, SUM = 11396433, bChange = 0.0143877, totNum = 373
ROUND = 505, SUM = 11396432.9999999, bChange = 0.0143879, totNum = 372
ROUND = 506, SUM = 11396433, bChange = 0.014388, totNum = 372
ROUND = 507, SUM = 11396433, bChange = 0.0143882, totNum = 372
ROUND = 508, SUM = 11396433, bChange = 0.0143883, totNum = 372
ROUND = 509, SUM = 11396433, bChange = 0.0143885, totNum = 372
ROUND = 510, SUM = 11396433, bChange = 0.0143886, totNum = 371
ROUND = 511, SUM = 11396433, bChange = 0.0143888, totNum = 370
ROUND = 512, SUM = 11396433, bChange = 0.0143889, totNum = 370
ROUND = 513, SUM = 11396433, bChange = 0.0143891, totNum = 369
ROUND = 514, SUM = 11396433, bChange = 0.0143892, totNum = 368
ROUND = 515, SUM = 11396433, bChange = 0.0143893, totNum = 365
ROUND = 516, SUM = 11396433, bChange = 0.0143895, totNum = 364
ROUND = 517, SUM = 11396433, bChange = 0.0143896, totNum = 364
ROUND = 518, SUM = 11396433, bChange = 0.0143897, totNum = 363
ROUND = 519, SUM = 11396433, bChange = 0.0143899, totNum = 362
ROUND = 520, SUM = 11396433, bChange = 0.01439, totNum = 361
ROUND = 521, SUM = 11396432.9999999, bChange = 0.0143901, totNum = 360
ROUND = 522, SUM = 11396433, bChange = 0.0143903, totNum = 359
ROUND = 523, SUM = 11396433, bChange = 0.0143904, totNum = 359
ROUND = 524, SUM = 11396433, bChange = 0.0143905, totNum = 358
ROUND = 525, SUM = 11396433, bChange = 0.0143906, totNum = 356
ROUND = 526, SUM = 11396433, bChange = 0.0143908, totNum = 355
ROUND = 527, SUM = 11396433, bChange = 0.0143909, totNum = 355
ROUND = 528, SUM = 11396433, bChange = 0.014391, totNum = 354
ROUND = 529, SUM = 11396433, bChange = 0.0143911, totNum = 353
ROUND = 530, SUM = 11396433, bChange = 0.0143912, totNum = 351
ROUND = 531, SUM = 11396433, bChange = 0.0143913, totNum = 350
ROUND = 532, SUM = 11396433, bChange = 0.0143915, totNum = 349
ROUND = 533, SUM = 11396433, bChange = 0.0143916, totNum = 347
ROUND = 534, SUM = 11396433, bChange = 0.0143917, totNum = 347
ROUND = 535, SUM = 11396433, bChange = 0.0143918, totNum = 346
ROUND = 536, SUM = 11396433, bChange = 0.0143919, totNum = 344
ROUND = 537, SUM = 11396433, bChange = 0.014392, totNum = 341
ROUND = 538, SUM = 11396433, bChange = 0.0143921, totNum = 340
ROUND = 539, SUM = 11396433, bChange = 0.0143922, totNum = 340
ROUND = 540, SUM = 11396433, bChange = 0.0143923, totNum = 340
ROUND = 541, SUM = 11396433, bChange = 0.0143924, totNum = 340
ROUND = 542, SUM = 11396433, bChange = 0.0143925, totNum = 339
ROUND = 543, SUM = 11396433, bChange = 0.0143926, totNum = 334
ROUND = 544, SUM = 11396433, bChange = 0.0143927, totNum = 334
ROUND = 545, SUM = 11396433, bChange = 0.0143928, totNum = 334
ROUND = 546, SUM = 11396433, bChange = 0.0143929, totNum = 333
ROUND = 547, SUM = 11396433, bChange = 0.014393, totNum = 331
ROUND = 548, SUM = 11396433, bChange = 0.0143931, totNum = 330
ROUND = 549, SUM = 11396433, bChange = 0.0143932, totNum = 328
ROUND = 550, SUM = 11396433, bChange = 0.0143933, totNum = 328
ROUND = 551, SUM = 11396433, bChange = 0.0143934, totNum = 326
ROUND = 552, SUM = 11396433, bChange = 0.0143935, totNum = 324
ROUND = 553, SUM = 11396433, bChange = 0.0143936, totNum = 324
ROUND = 554, SUM = 11396433, bChange = 0.0143937, totNum = 323
ROUND = 555, SUM = 11396433, bChange = 0.0143937, totNum = 323
ROUND = 556, SUM = 11396433, bChange = 0.0143938, totNum = 322
ROUND = 557, SUM = 11396433, bChange = 0.0143939, totNum = 322
ROUND = 558, SUM = 11396433, bChange = 0.014394, totNum = 322
ROUND = 559, SUM = 11396433, bChange = 0.0143941, totNum = 322
ROUND = 560, SUM = 11396433, bChange = 0.0143942, totNum = 321
ROUND = 561, SUM = 11396433, bChange = 0.0143943, totNum = 319
ROUND = 562, SUM = 11396433, bChange = 0.0138108, totNum = 317
ROUND = 563, SUM = 11396433, bChange = 0.0138114, totNum = 317
ROUND = 564, SUM = 11396433, bChange = 0.013812, totNum = 317
ROUND = 565, SUM = 11396433, bChange = 0.0138126, totNum = 317
ROUND = 566, SUM = 11396433, bChange = 0.0138131, totNum = 317
ROUND = 567, SUM = 11396433.0000001, bChange = 0.0138137, totNum = 315
ROUND = 568, SUM = 11396433, bChange = 0.0138142, totNum = 313
ROUND = 569, SUM = 11396433, bChange = 0.0138148, totNum = 312
ROUND = 570, SUM = 11396433, bChange = 0.0138153, totNum = 311
ROUND = 571, SUM = 11396433, bChange = 0.0138158, totNum = 309
ROUND = 572, SUM = 11396433, bChange = 0.0138164, totNum = 307
ROUND = 573, SUM = 11396433, bChange = 0.0138169, totNum = 307
ROUND = 574, SUM = 11396432.9999999, bChange = 0.0138174, totNum = 307
ROUND = 575, SUM = 11396433, bChange = 0.0138179, totNum = 306
ROUND = 576, SUM = 11396433, bChange = 0.0138184, totNum = 305
ROUND = 577, SUM = 11396433, bChange = 0.0138189, totNum = 305
ROUND = 578, SUM = 11396433, bChange = 0.0138194, totNum = 304
ROUND = 579, SUM = 11396433, bChange = 0.0138199, totNum = 304
ROUND = 580, SUM = 11396433, bChange = 0.0138204, totNum = 304
ROUND = 581, SUM = 11396433, bChange = 0.0138209, totNum = 304
ROUND = 582, SUM = 11396433, bChange = 0.0138213, totNum = 304
ROUND = 583, SUM = 11396433, bChange = 0.0138218, totNum = 303
ROUND = 584, SUM = 11396433, bChange = 0.0138223, totNum = 302
ROUND = 585, SUM = 11396433, bChange = 0.0138227, totNum = 302
ROUND = 586, SUM = 11396433, bChange = 0.0138232, totNum = 301
ROUND = 587, SUM = 11396433, bChange = 0.0138236, totNum = 301
ROUND = 588, SUM = 11396432.9999999, bChange = 0.0138241, totNum = 301
ROUND = 589, SUM = 11396433, bChange = 0.0138245, totNum = 300
ROUND = 590, SUM = 11396433, bChange = 0.013825, totNum = 300
ROUND = 591, SUM = 11396433, bChange = 0.0138254, totNum = 300
ROUND = 592, SUM = 11396433, bChange = 0.0138258, totNum = 300
ROUND = 593, SUM = 11396433, bChange = 0.0138263, totNum = 300
ROUND = 594, SUM = 11396432.9999999, bChange = 0.0138267, totNum = 297
ROUND = 595, SUM = 11396433, bChange = 0.0138271, totNum = 295
ROUND = 596, SUM = 11396432.9999999, bChange = 0.0138275, totNum = 295
ROUND = 597, SUM = 11396433, bChange = 0.0128977, totNum = 293
ROUND = 598, SUM = 11396433, bChange = 0.0128978, totNum = 290
ROUND = 599, SUM = 11396433, bChange = 0.0128979, totNum = 289
ROUND = 600, SUM = 11396433, bChange = 0.0128979, totNum = 288
ROUND = 601, SUM = 11396433, bChange = 0.012898, totNum = 286
ROUND = 602, SUM = 11396433, bChange = 0.0128981, totNum = 286
ROUND = 603, SUM = 11396433, bChange = 0.0128981, totNum = 283
ROUND = 604, SUM = 11396433.0000001, bChange = 0.0128982, totNum = 283
ROUND = 605, SUM = 11396433, bChange = 0.0128983, totNum = 283
ROUND = 606, SUM = 11396433, bChange = 0.0128983, totNum = 282
ROUND = 607, SUM = 11396433, bChange = 0.0128984, totNum = 279
ROUND = 608, SUM = 11396433, bChange = 0.0128985, totNum = 278
ROUND = 609, SUM = 11396433, bChange = 0.0128985, totNum = 278
ROUND = 610, SUM = 11396433, bChange = 0.0128986, totNum = 277
ROUND = 611, SUM = 11396433, bChange = 0.0128986, totNum = 276
ROUND = 612, SUM = 11396433, bChange = 0.0128987, totNum = 276
ROUND = 613, SUM = 11396433, bChange = 0.0128988, totNum = 276
ROUND = 614, SUM = 11396433, bChange = 0.0128988, totNum = 276
ROUND = 615, SUM = 11396433, bChange = 0.0128989, totNum = 273
ROUND = 616, SUM = 11396433, bChange = 0.0128989, totNum = 273
ROUND = 617, SUM = 11396433, bChange = 0.012899, totNum = 273
ROUND = 618, SUM = 11396433, bChange = 0.012899, totNum = 272
ROUND = 619, SUM = 11396432.9999999, bChange = 0.0128991, totNum = 272
ROUND = 620, SUM = 11396433, bChange = 0.0128992, totNum = 272
ROUND = 621, SUM = 11396433, bChange = 0.0128992, totNum = 270
ROUND = 622, SUM = 11396433, bChange = 0.0128993, totNum = 270
ROUND = 623, SUM = 11396433, bChange = 0.0128993, totNum = 269
ROUND = 624, SUM = 11396433, bChange = 0.0128994, totNum = 269
ROUND = 625, SUM = 11396433, bChange = 0.0128994, totNum = 267
ROUND = 626, SUM = 11396433, bChange = 0.0128995, totNum = 267
ROUND = 627, SUM = 11396433, bChange = 0.0128995, totNum = 265
ROUND = 628, SUM = 11396433, bChange = 0.0128996, totNum = 264
ROUND = 629, SUM = 11396433, bChange = 0.0128996, totNum = 264
ROUND = 630, SUM = 11396433, bChange = 0.0128997, totNum = 263
ROUND = 631, SUM = 11396433, bChange = 0.0128997, totNum = 263
ROUND = 632, SUM = 11396433, bChange = 0.0128997, totNum = 263
ROUND = 633, SUM = 11396432.9999999, bChange = 0.0128998, totNum = 263
ROUND = 634, SUM = 11396433, bChange = 0.0128998, totNum = 262
ROUND = 635, SUM = 11396433, bChange = 0.0128999, totNum = 261
ROUND = 636, SUM = 11396433, bChange = 0.0128999, totNum = 261
ROUND = 637, SUM = 11396433, bChange = 0.0129, totNum = 261
ROUND = 638, SUM = 11396433, bChange = 0.0129, totNum = 261
ROUND = 639, SUM = 11396433, bChange = 0.0129001, totNum = 260
ROUND = 640, SUM = 11396433, bChange = 0.0129001, totNum = 260
ROUND = 641, SUM = 11396433, bChange = 0.0129001, totNum = 260
ROUND = 642, SUM = 11396433, bChange = 0.0129002, totNum = 260
ROUND = 643, SUM = 11396433, bChange = 0.0129002, totNum = 259
ROUND = 644, SUM = 11396433, bChange = 0.0129003, totNum = 258
ROUND = 645, SUM = 11396433, bChange = 0.0129003, totNum = 256
ROUND = 646, SUM = 11396433, bChange = 0.0129003, totNum = 255
ROUND = 647, SUM = 11396432.9999999, bChange = 0.0129004, totNum = 254
ROUND = 648, SUM = 11396433, bChange = 0.0129004, totNum = 253
ROUND = 649, SUM = 11396433, bChange = 0.0129004, totNum = 253
ROUND = 650, SUM = 11396433, bChange = 0.0129005, totNum = 253
ROUND = 651, SUM = 11396433, bChange = 0.0129005, totNum = 253
ROUND = 652, SUM = 11396433, bChange = 0.0129005, totNum = 252
ROUND = 653, SUM = 11396433, bChange = 0.0129006, totNum = 251
ROUND = 654, SUM = 11396433, bChange = 0.0129006, totNum = 251
ROUND = 655, SUM = 11396433, bChange = 0.0129007, totNum = 250
ROUND = 656, SUM = 11396433, bChange = 0.0129007, totNum = 250
ROUND = 657, SUM = 11396433, bChange = 0.0129007, totNum = 249
ROUND = 658, SUM = 11396433, bChange = 0.0129008, totNum = 248
ROUND = 659, SUM = 11396433, bChange = 0.0129008, totNum = 248
ROUND = 660, SUM = 11396433, bChange = 0.0129008, totNum = 247
ROUND = 661, SUM = 11396433, bChange = 0.0129008, totNum = 247
ROUND = 662, SUM = 11396432.9999999, bChange = 0.0129009, totNum = 247
ROUND = 663, SUM = 11396433, bChange = 0.0129009, totNum = 247
ROUND = 664, SUM = 11396433, bChange = 0.0129009, totNum = 247
ROUND = 665, SUM = 11396433, bChange = 0.012901, totNum = 246
ROUND = 666, SUM = 11396433, bChange = 0.012901, totNum = 246
ROUND = 667, SUM = 11396433, bChange = 0.012901, totNum = 246
ROUND = 668, SUM = 11396433, bChange = 0.0129011, totNum = 245
ROUND = 669, SUM = 11396433, bChange = 0.0129011, totNum = 244
ROUND = 670, SUM = 11396433, bChange = 0.0129011, totNum = 244
ROUND = 671, SUM = 11396433, bChange = 0.0129011, totNum = 244
ROUND = 672, SUM = 11396433, bChange = 0.0129012, totNum = 244
ROUND = 673, SUM = 11396433, bChange = 0.0129012, totNum = 243
ROUND = 674, SUM = 11396433, bChange = 0.0129012, totNum = 243
ROUND = 675, SUM = 11396432.9999999, bChange = 0.0129012, totNum = 243
ROUND = 676, SUM = 11396433, bChange = 0.0129013, totNum = 240
ROUND = 677, SUM = 11396433, bChange = 0.0129013, totNum = 240
ROUND = 678, SUM = 11396433, bChange = 0.0129013, totNum = 240
ROUND = 679, SUM = 11396433, bChange = 0.0129014, totNum = 240
ROUND = 680, SUM = 11396432.9999999, bChange = 0.0129014, totNum = 239
ROUND = 681, SUM = 11396433, bChange = 0.0129014, totNum = 239
ROUND = 682, SUM = 11396433, bChange = 0.0129014, totNum = 239
ROUND = 683, SUM = 11396433, bChange = 0.0129014, totNum = 239
ROUND = 684, SUM = 11396432.9999999, bChange = 0.0129015, totNum = 239
ROUND = 685, SUM = 11396433, bChange = 0.0129015, totNum = 239
ROUND = 686, SUM = 11396433, bChange = 0.0129015, totNum = 238
ROUND = 687, SUM = 11396433, bChange = 0.0129015, totNum = 237
ROUND = 688, SUM = 11396433, bChange = 0.0129016, totNum = 236
ROUND = 689, SUM = 11396433, bChange = 0.0129016, totNum = 235
ROUND = 690, SUM = 11396433, bChange = 0.0129016, totNum = 234
ROUND = 691, SUM = 11396433, bChange = 0.0129016, totNum = 233
ROUND = 692, SUM = 11396433, bChange = 0.0129016, totNum = 232
ROUND = 693, SUM = 11396433, bChange = 0.0129017, totNum = 231
ROUND = 694, SUM = 11396433, bChange = 0.0129017, totNum = 231
ROUND = 695, SUM = 11396433, bChange = 0.0129017, totNum = 231
ROUND = 696, SUM = 11396433, bChange = 0.0104473, totNum = 230
ROUND = 697, SUM = 11396433, bChange = 0.0104473, totNum = 230
ROUND = 698, SUM = 11396433, bChange = 0.0104473, totNum = 229
ROUND = 699, SUM = 11396433, bChange = 0.0104473, totNum = 226
ROUND = 700, SUM = 11396432.9999999, bChange = 0.0104473, totNum = 226
ROUND = 701, SUM = 11396433, bChange = 0.0104472, totNum = 225
ROUND = 702, SUM = 11396433, bChange = 0.0104472, totNum = 225
ROUND = 703, SUM = 11396433, bChange = 0.0104472, totNum = 225
ROUND = 704, SUM = 11396433, bChange = 0.0104472, totNum = 224
